"punto_de_venta","fecha","mes","anio","num_ventas","sku","marca","gamma","costo_promedio","zona","estado","ciudad","latitud","longitud"
"tda pachuca centro historico","18/07/2019","7",2019,1,"N.ZV8MNG","zte","baja",2470.788782,"centro sur","hidalgo","pachuca",20.12819,-98.7319
"tda pachuca centro historico","20/07/2019","7",2019,1,"N.ZV8MDR","zte","baja",2302.044269,"centro sur","hidalgo","pachuca",20.12819,-98.7319
"tda pachuca centro historico","25/07/2019","7",2019,1,"N.LX520DR","zte","baja",896.9974673,"centro sur","hidalgo","pachuca",20.12819,-98.7319
"tda pachuca centro historico","31/07/2019","7",2019,1,"N.ZTA521N","zte","baja",1141.366886,"centro sur","hidalgo","pachuca",20.12819,-98.7319
"tda pachuca centro historico","25/09/2019","9",2019,1,"N.LX520DR","zte","baja",896.9974673,"centro sur","hidalgo","pachuca",20.12819,-98.7319
"tda pachuca centro historico","25/09/2019","9",2019,1,"N.LX520NG","zte","baja",891.3090504,"centro sur","hidalgo","pachuca",20.12819,-98.7319
"tda pachuca centro historico","02/10/2019","10",2019,1,"N.ZTA521B","zte","baja",1067.680023,"centro sur","hidalgo","pachuca",20.12819,-98.7319
"tda pachuca centro historico","13/10/2019","10",2019,1,"N.ZTEA6NG","zte","baja",1285.629279,"centro sur","hidalgo","pachuca",20.12819,-98.7319
"tda pachuca centro historico","13/10/2019","10",2019,1,"N.ZTEA6PT","zte","baja",1003.404846,"centro sur","hidalgo","pachuca",20.12819,-98.7319
"tda pachuca centro historico","14/10/2019","10",2019,1,"N.ZTA321A","zte","baja",662.8881076,"centro sur","hidalgo","pachuca",20.12819,-98.7319
"tda pachuca centro historico","14/10/2019","10",2019,1,"N.ZTA321G","zte","baja",702.2679312,"centro sur","hidalgo","pachuca",20.12819,-98.7319
"tda pachuca centro historico","14/10/2019","10",2019,1,"N.ZTEA6NG","zte","baja",1285.629279,"centro sur","hidalgo","pachuca",20.12819,-98.7319
"tda pachuca centro historico","15/10/2019","10",2019,1,"N.ZTEA6PT","zte","baja",1003.404846,"centro sur","hidalgo","pachuca",20.12819,-98.7319
"tda pachuca centro historico","19/10/2019","10",2019,1,"N.ZTA321A","zte","baja",662.8881076,"centro sur","hidalgo","pachuca",20.12819,-98.7319
"tda pachuca centro historico","20/10/2019","10",2019,1,"N.ZTA321G","zte","baja",702.2679312,"centro sur","hidalgo","pachuca",20.12819,-98.7319
"tda pachuca centro historico","21/10/2019","10",2019,1,"N.ZTA521N","zte","baja",1141.366886,"centro sur","hidalgo","pachuca",20.12819,-98.7319
"tda pachuca centro historico","26/10/2019","10",2019,1,"N.ZTA521B","zte","baja",1067.680023,"centro sur","hidalgo","pachuca",20.12819,-98.7319
"tda pachuca centro historico","26/10/2019","10",2019,1,"N.ZTA521B","zte","baja",1067.680023,"centro sur","hidalgo","pachuca",20.12819,-98.7319
"tda pachuca centro historico","27/10/2019","10",2019,1,"N.ZTA521B","zte","baja",1067.680023,"centro sur","hidalgo","pachuca",20.12819,-98.7319
"tda pachuca centro historico","02/11/2019","11",2019,1,"N.ZTA521B","zte","baja",1067.680023,"centro sur","hidalgo","pachuca",20.12819,-98.7319
"tda pachuca centro historico","07/11/2019","11",2019,1,"N.ZTA521B","zte","baja",1067.680023,"centro sur","hidalgo","pachuca",20.12819,-98.7319
"tda pachuca centro historico","17/11/2019","11",2019,1,"N.LX520NG","zte","baja",891.3090504,"centro sur","hidalgo","pachuca",20.12819,-98.7319
"tda pachuca centro historico","23/11/2019","11",2019,1,"N.LX520DR","zte","baja",896.9974673,"centro sur","hidalgo","pachuca",20.12819,-98.7319
"tda pachuca ii","26/07/2019","7",2019,1,"N.ZV8MPN","zte","baja",2053.666485,"centro sur","hidalgo","pachuca",20.11247,-98.74787
"tda pachuca ii","10/10/2019","10",2019,1,"N.ZTEA6NG","zte","baja",1285.629279,"centro sur","hidalgo","pachuca",20.11247,-98.74787
"tda pachuca ii","05/11/2019","11",2019,1,"N.ZTA521N","zte","baja",1141.366886,"centro sur","hidalgo","pachuca",20.11247,-98.74787
"tda pachuca ii","10/11/2019","11",2019,1,"N.ZTEA6PT","zte","baja",1003.404846,"centro sur","hidalgo","pachuca",20.11247,-98.74787
"tda pachuca ii","20/11/2019","11",2019,1,"N.ZTA521B","zte","baja",1067.680023,"centro sur","hidalgo","pachuca",20.11247,-98.74787
"tda pachuca ii","25/11/2019","11",2019,1,"N.ZTA321AB","zte","baja",0,"centro sur","hidalgo","pachuca",20.11247,-98.74787
"tda pachuca ii","25/11/2019","11",2019,1,"N.ZTA321G","zte","baja",702.2679312,"centro sur","hidalgo","pachuca",20.11247,-98.74787
"tda pachuca ii","09/01/2020","1",2020,1,"N.ZTA521N","zte","baja",1141.366886,"centro sur","hidalgo","pachuca",20.11247,-98.74787
"tda pachuca ii","05/02/2020","2",2020,1,"N.ZTEA6PT","zte","baja",1003.404846,"centro sur","hidalgo","pachuca",20.11247,-98.74787
"tda pachuca mega","17/06/2019","6",2019,1,"N.ZV8MNG","zte","baja",2470.788782,"centro sur","hidalgo","pachuca",20.09066,-98.75409
"tda pachuca mega","28/06/2019","6",2019,1,"N.ZV8MNG","zte","baja",2470.788782,"centro sur","hidalgo","pachuca",20.09066,-98.75409
"tda pachuca mega","09/07/2019","7",2019,1,"N.ZV8MNG","zte","baja",2470.788782,"centro sur","hidalgo","pachuca",20.09066,-98.75409
"tda pachuca mega","16/10/2019","10",2019,1,"N.ZTA321A","zte","baja",662.8881076,"centro sur","hidalgo","pachuca",20.09066,-98.75409
"tda pachuca mega","16/10/2019","10",2019,1,"N.ZTA321G","zte","baja",702.2679312,"centro sur","hidalgo","pachuca",20.09066,-98.75409
"tda pachuca mega","17/10/2019","10",2019,1,"N.ZTA321A","zte","baja",662.8881076,"centro sur","hidalgo","pachuca",20.09066,-98.75409
"tda pachuca mega","17/10/2019","10",2019,1,"N.ZTEA6NG","zte","baja",1285.629279,"centro sur","hidalgo","pachuca",20.09066,-98.75409
"tda pachuca mega","17/10/2019","10",2019,1,"N.ZTEA6NG","zte","baja",1285.629279,"centro sur","hidalgo","pachuca",20.09066,-98.75409
"tda pachuca mega","18/10/2019","10",2019,1,"N.ZTEA6PT","zte","baja",1003.404846,"centro sur","hidalgo","pachuca",20.09066,-98.75409
"tda pachuca mega","19/10/2019","10",2019,1,"N.ZV8MNG","zte","baja",2470.788782,"centro sur","hidalgo","pachuca",20.09066,-98.75409
"tda pachuca mega","23/10/2019","10",2019,1,"N.ZTEA6PT","zte","baja",1003.404846,"centro sur","hidalgo","pachuca",20.09066,-98.75409
"tda pachuca mega","25/10/2019","10",2019,1,"N.ZTEA6NG","zte","baja",1285.629279,"centro sur","hidalgo","pachuca",20.09066,-98.75409
"tda pachuca mega","25/10/2019","10",2019,1,"N.ZTEA6NG","zte","baja",1285.629279,"centro sur","hidalgo","pachuca",20.09066,-98.75409
"tda pachuca mega","26/10/2019","10",2019,1,"N.ZTA321A","zte","baja",662.8881076,"centro sur","hidalgo","pachuca",20.09066,-98.75409
"tda pachuca mega","27/10/2019","10",2019,1,"N.ZTEA6PT","zte","baja",1003.404846,"centro sur","hidalgo","pachuca",20.09066,-98.75409
"tda pachuca mega","03/11/2019","11",2019,1,"N.ZV8MDR","zte","baja",2302.044269,"centro sur","hidalgo","pachuca",20.09066,-98.75409
"tda pachuca mega","16/11/2019","11",2019,1,"N.ZTA521N","zte","baja",1141.366886,"centro sur","hidalgo","pachuca",20.09066,-98.75409
"tda pachuca mega","17/11/2019","11",2019,1,"N.ZTA521B","zte","baja",1067.680023,"centro sur","hidalgo","pachuca",20.09066,-98.75409
"tda pachuca mega","21/11/2019","11",2019,1,"N.ZTA321A","zte","baja",662.8881076,"centro sur","hidalgo","pachuca",20.09066,-98.75409
"tda pachuca mega","21/11/2019","11",2019,1,"N.ZTA521N","zte","baja",1141.366886,"centro sur","hidalgo","pachuca",20.09066,-98.75409
"tda pachuca mega","26/12/2019","12",2019,1,"N.ZTA521B","zte","baja",1067.680023,"centro sur","hidalgo","pachuca",20.09066,-98.75409
"tda pachuca mega","26/12/2019","12",2019,1,"N.ZTA521N","zte","baja",1141.366886,"centro sur","hidalgo","pachuca",20.09066,-98.75409
"tda pachuca mega","02/01/2020","1",2020,1,"N.ZTA521N","zte","baja",1141.366886,"centro sur","hidalgo","pachuca",20.09066,-98.75409
"tda pachuca plaza q","21/07/2019","7",2019,1,"N.ZV8MNG","zte","baja",2470.788782,"centro sur","hidalgo","pachuca",20.08108,-98.72799
"tda pachuca plaza q","27/07/2019","7",2019,1,"N.ZV8MNG","zte","baja",2470.788782,"centro sur","hidalgo","pachuca",20.08108,-98.72799
"tda pachuca plaza q","04/08/2019","8",2019,1,"N.OT5054S","zte","baja",589.9862229,"centro sur","hidalgo","pachuca",20.08108,-98.72799
"tda pachuca plaza q","05/08/2019","8",2019,1,"N.ZTA321A","zte","baja",662.8881076,"centro sur","hidalgo","pachuca",20.08108,-98.72799
"tda pachuca plaza q","03/09/2019","9",2019,1,"N.LX520DR","zte","baja",896.9974673,"centro sur","hidalgo","pachuca",20.08108,-98.72799
"tda pachuca plaza q","14/09/2019","9",2019,1,"N.LX520NG","zte","baja",891.3090504,"centro sur","hidalgo","pachuca",20.08108,-98.72799
"tda pachuca plaza q","17/10/2019","10",2019,1,"N.ZTEA6PT","zte","baja",1003.404846,"centro sur","hidalgo","pachuca",20.08108,-98.72799
"tda pachuca plaza q","20/10/2019","10",2019,1,"N.ZTEA6NG","zte","baja",1285.629279,"centro sur","hidalgo","pachuca",20.08108,-98.72799
"tda pachuca plaza q","25/10/2019","10",2019,1,"N.ZTEA6PT","zte","baja",1003.404846,"centro sur","hidalgo","pachuca",20.08108,-98.72799
"tda pachuca plaza q","27/10/2019","10",2019,1,"N.ZTEA6NG","zte","baja",1285.629279,"centro sur","hidalgo","pachuca",20.08108,-98.72799
"tda pachuca plaza q","28/10/2019","10",2019,1,"N.ZTEA6NG","zte","baja",1285.629279,"centro sur","hidalgo","pachuca",20.08108,-98.72799
"tda pachuca plaza q","01/11/2019","11",2019,1,"N.ZTEA6PT","zte","baja",1003.404846,"centro sur","hidalgo","pachuca",20.08108,-98.72799
"tda pachuca plaza q","02/11/2019","11",2019,1,"N.ZTEA6PT","zte","baja",1003.404846,"centro sur","hidalgo","pachuca",20.08108,-98.72799
"tda pachuca plaza q","03/11/2019","11",2019,1,"N.ZTEA6PT","zte","baja",1003.404846,"centro sur","hidalgo","pachuca",20.08108,-98.72799
"tda pachuca plaza q","04/11/2019","11",2019,1,"N.ZTA521N","zte","baja",1141.366886,"centro sur","hidalgo","pachuca",20.08108,-98.72799
"tda pachuca plaza q","04/11/2019","11",2019,1,"N.ZTEA6PT","zte","baja",1003.404846,"centro sur","hidalgo","pachuca",20.08108,-98.72799
"tda pachuca plaza q","05/11/2019","11",2019,1,"N.ZTEA6PT","zte","baja",1003.404846,"centro sur","hidalgo","pachuca",20.08108,-98.72799
"tda pachuca plaza q","06/11/2019","11",2019,1,"N.ZTA521N","zte","baja",1141.366886,"centro sur","hidalgo","pachuca",20.08108,-98.72799
"tda pachuca plaza q","16/11/2019","11",2019,1,"N.ZTA521B","zte","baja",1067.680023,"centro sur","hidalgo","pachuca",20.08108,-98.72799
"tda pachuca plaza q","19/11/2019","11",2019,1,"N.ZTA521N","zte","baja",1141.366886,"centro sur","hidalgo","pachuca",20.08108,-98.72799
"tda pachuca plaza q","03/12/2019","12",2019,1,"N.ZTEA6NG","zte","baja",1285.629279,"centro sur","hidalgo","pachuca",20.08108,-98.72799
"tda pachuca plaza q","12/06/2019","6",2019,1,"N.ZV8MDR","zte","baja",2302.044269,"centro sur","hidalgo","pachuca",20.08108,-98.72799
"tda pachuca plaza q","01/07/2019","7",2019,1,"N.ZV8MPN","zte","baja",2053.666485,"centro sur","hidalgo","pachuca",20.08108,-98.72799
"tda pachuca plaza q","05/07/2019","7",2019,1,"N.ZV8MNG","zte","baja",2470.788782,"centro sur","hidalgo","pachuca",20.08108,-98.72799
"tda piedras negras","04/09/2019","9",2019,1,"N.ALU5DR","zte","baja",1139.62,"norte","coahuila","piedras negras",28.68581,-100.5449
"tda piedras negras","12/09/2019","9",2019,1,"N.ZTEA6NG","zte","baja",1285.629279,"norte","coahuila","piedras negras",28.68581,-100.5449
"tda piedras negras","20/02/2020","2",2020,1,"N.ZTEA6NG","zte","baja",1285.629279,"norte","coahuila","piedras negras",28.68581,-100.5449
"tda piedras negras plaza inova","03/06/2019","6",2019,1,"N.ZV8MNG","zte","baja",2470.788782,"norte","coahuila","piedras negras",28.68767,-100.5582
"tda piedras negras plaza inova","03/06/2019","6",2019,1,"N.ZV8MNG","zte","baja",2470.788782,"norte","coahuila","piedras negras",28.68767,-100.5582
"tda piedras negras plaza inova","20/06/2019","6",2019,1,"N.ZV8MPN","zte","baja",2053.666485,"norte","coahuila","piedras negras",28.68767,-100.5582
"tda piedras negras plaza inova","26/06/2019","6",2019,1,"N.ZV8MNG","zte","baja",2470.788782,"norte","coahuila","piedras negras",28.68767,-100.5582
"tda piedras negras plaza inova","28/06/2019","6",2019,1,"N.ZV8MDR","zte","baja",2302.044269,"norte","coahuila","piedras negras",28.68767,-100.5582
"tda piedras negras plaza inova","30/06/2019","6",2019,1,"N.ZTA521B","zte","baja",1067.680023,"norte","coahuila","piedras negras",28.68767,-100.5582
"tda piedras negras plaza inova","04/07/2019","7",2019,1,"N.ZV8MNG","zte","baja",2470.788782,"norte","coahuila","piedras negras",28.68767,-100.5582
"tda piedras negras plaza inova","05/07/2019","7",2019,1,"N.ZV8MNG","zte","baja",2470.788782,"norte","coahuila","piedras negras",28.68767,-100.5582
"tda piedras negras plaza inova","13/07/2019","7",2019,1,"N.ZV8MNG","zte","baja",2470.788782,"norte","coahuila","piedras negras",28.68767,-100.5582
"tda piedras negras plaza inova","27/07/2019","7",2019,1,"N.ZV8MNG","zte","baja",2470.788782,"norte","coahuila","piedras negras",28.68767,-100.5582
"tda piedras negras plaza inova","29/07/2019","7",2019,1,"N.AA3PLNG","zte","baja",1577.834117,"norte","coahuila","piedras negras",28.68767,-100.5582
"tda piedras negras plaza inova","11/10/2019","10",2019,1,"N.ZTEA6NG","zte","baja",1285.629279,"norte","coahuila","piedras negras",28.68767,-100.5582
"tda piedras negras plaza inova","13/10/2019","10",2019,1,"N.ZTA321A","zte","baja",662.8881076,"norte","coahuila","piedras negras",28.68767,-100.5582
"tda piedras negras plaza inova","16/10/2019","10",2019,1,"N.ZTEA6PT","zte","baja",1003.404846,"norte","coahuila","piedras negras",28.68767,-100.5582
"tda piedras negras plaza inova","21/10/2019","10",2019,1,"N.ZTA521N","zte","baja",1141.366886,"norte","coahuila","piedras negras",28.68767,-100.5582
"tda piedras negras plaza inova","21/10/2019","10",2019,1,"N.ZTEA6PT","zte","baja",1003.404846,"norte","coahuila","piedras negras",28.68767,-100.5582
"tda piedras negras plaza inova","22/10/2019","10",2019,1,"N.ZTA321A","zte","baja",662.8881076,"norte","coahuila","piedras negras",28.68767,-100.5582
"tda piedras negras plaza inova","22/10/2019","10",2019,1,"N.ZTEA6NG","zte","baja",1285.629279,"norte","coahuila","piedras negras",28.68767,-100.5582
"tda piedras negras plaza inova","04/11/2019","11",2019,1,"N.ZTEA6PT","zte","baja",1003.404846,"norte","coahuila","piedras negras",28.68767,-100.5582
"tda piedras negras plaza inova","14/11/2019","11",2019,1,"N.ZTA321G","zte","baja",702.2679312,"norte","coahuila","piedras negras",28.68767,-100.5582
"tda piedras negras plaza inova","07/12/2019","12",2019,1,"N.LX520NG","zte","baja",891.3090504,"norte","coahuila","piedras negras",28.68767,-100.5582
"tda playa del carmen faho juarez","09/07/2019","7",2019,1,"N.ZV8MNG","zte","baja",2470.788782,"peninsula de yucatan","quintana roo","playa del carmen",20.6269,-87.0823
"tda playa del carmen faho juarez","31/07/2019","7",2019,1,"N.AA3PLNG","zte","baja",1577.834117,"peninsula de yucatan","quintana roo","playa del carmen",20.6269,-87.0823
"tda playa del carmen faho juarez","09/08/2019","8",2019,1,"N.AA3PLNG","zte","baja",1577.834117,"peninsula de yucatan","quintana roo","playa del carmen",20.6269,-87.0823
"tda playa del carmen faho juarez","02/11/2019","11",2019,1,"N.ZV8MNG","zte","baja",2470.788782,"peninsula de yucatan","quintana roo","playa del carmen",20.6269,-87.0823
"tda playa del carmen faho juarez","02/11/2019","11",2019,1,"N.ZV8MNG","zte","baja",2470.788782,"peninsula de yucatan","quintana roo","playa del carmen",20.6269,-87.0823
"tda playa del carmen faho juarez","05/11/2019","11",2019,1,"N.ZV8MNG","zte","baja",2470.788782,"peninsula de yucatan","quintana roo","playa del carmen",20.6269,-87.0823
"tda playa del carmen faho juarez","06/11/2019","11",2019,1,"N.ZV8MPN","zte","baja",2053.666485,"peninsula de yucatan","quintana roo","playa del carmen",20.6269,-87.0823
"tda playa del carmen faho juarez","08/11/2019","11",2019,1,"N.ZV8MNG","zte","baja",2470.788782,"peninsula de yucatan","quintana roo","playa del carmen",20.6269,-87.0823
"tda playa del carmen faho juarez","16/11/2019","11",2019,1,"N.ZTEA6PT","zte","baja",1003.404846,"peninsula de yucatan","quintana roo","playa del carmen",20.6269,-87.0823
"tda playa del carmen faho juarez","17/11/2019","11",2019,1,"N.ZTEA6PT","zte","baja",1003.404846,"peninsula de yucatan","quintana roo","playa del carmen",20.6269,-87.0823
"tda playa del carmen faho juarez","21/11/2019","11",2019,1,"N.ZTA521B","zte","baja",1067.680023,"peninsula de yucatan","quintana roo","playa del carmen",20.6269,-87.0823
"tda playa del carmen las americas","07/10/2019","10",2019,1,"N.LX520NG","zte","baja",891.3090504,"peninsula de yucatan","quintana roo","cancun",20.64769,-87.08104
"tda playa del carmen las americas","05/11/2019","11",2019,1,"N.ZTA321G","zte","baja",702.2679312,"peninsula de yucatan","quintana roo","cancun",20.64769,-87.08104
"tda playa del carmen las americas","06/11/2019","11",2019,1,"N.ZTA321A","zte","baja",662.8881076,"peninsula de yucatan","quintana roo","cancun",20.64769,-87.08104
"tda playa del carmen las americas","06/11/2019","11",2019,1,"N.ZTA321A","zte","baja",662.8881076,"peninsula de yucatan","quintana roo","cancun",20.64769,-87.08104
"tda playa del carmen las americas","11/11/2019","11",2019,1,"N.ZTEA6NG","zte","baja",1285.629279,"peninsula de yucatan","quintana roo","cancun",20.64769,-87.08104
"tda playa del carmen las americas","12/11/2019","11",2019,1,"N.ZTEA6PT","zte","baja",1003.404846,"peninsula de yucatan","quintana roo","cancun",20.64769,-87.08104
"tda playa del carmen las americas","14/11/2019","11",2019,1,"N.ZTEA6NG","zte","baja",1285.629279,"peninsula de yucatan","quintana roo","cancun",20.64769,-87.08104
"tda playa del carmen las americas","15/11/2019","11",2019,1,"N.ZTEA6PT","zte","baja",1003.404846,"peninsula de yucatan","quintana roo","cancun",20.64769,-87.08104
"tda playa del carmen las americas","15/11/2019","11",2019,1,"N.ZTEA6PT","zte","baja",1003.404846,"peninsula de yucatan","quintana roo","cancun",20.64769,-87.08104
"tda playa del carmen las americas","16/11/2019","11",2019,1,"N.ZTEA6PT","zte","baja",1003.404846,"peninsula de yucatan","quintana roo","cancun",20.64769,-87.08104
"tda playa del carmen las americas","17/11/2019","11",2019,1,"N.ZTA521N","zte","baja",1141.366886,"peninsula de yucatan","quintana roo","cancun",20.64769,-87.08104
"tda playa del carmen las americas","17/11/2019","11",2019,1,"N.ZTEA6NG","zte","baja",1285.629279,"peninsula de yucatan","quintana roo","cancun",20.64769,-87.08104
"tda playa del carmen las americas","18/11/2019","11",2019,1,"N.ZTEA6PT","zte","baja",1003.404846,"peninsula de yucatan","quintana roo","cancun",20.64769,-87.08104
"tda playa del carmen las americas","19/11/2019","11",2019,1,"N.ZTEA6NG","zte","baja",1285.629279,"peninsula de yucatan","quintana roo","cancun",20.64769,-87.08104
"tda playa del carmen las americas","19/11/2019","11",2019,1,"N.ZTEA6PT","zte","baja",1003.404846,"peninsula de yucatan","quintana roo","cancun",20.64769,-87.08104
"tda playa del carmen las americas","19/11/2019","11",2019,1,"N.ZTEA6PT","zte","baja",1003.404846,"peninsula de yucatan","quintana roo","cancun",20.64769,-87.08104
"tda playa del carmen las americas","23/11/2019","11",2019,1,"N.ZTEA6PT","zte","baja",1003.404846,"peninsula de yucatan","quintana roo","cancun",20.64769,-87.08104
"tda playa del carmen las americas","30/11/2019","11",2019,1,"N.ZTA521N","zte","baja",1141.366886,"peninsula de yucatan","quintana roo","cancun",20.64769,-87.08104
"tda playa del carmen las americas","24/02/2020","2",2020,1,"N.ZTA521B","zte","baja",1067.680023,"peninsula de yucatan","quintana roo","cancun",20.64769,-87.08104
"tda playa del carmen faho juarez","02/06/2019","6",2019,1,"N.ZV8MNG","zte","baja",2470.788782,"peninsula de yucatan","quintana roo","playa del carmen",20.6269,-87.0823
"tda playa del carmen faho juarez","09/06/2019","6",2019,1,"N.ZV8MNG","zte","baja",2470.788782,"peninsula de yucatan","quintana roo","playa del carmen",20.6269,-87.0823
"tda playa del carmen faho juarez","09/06/2019","6",2019,1,"N.ZV8MNG","zte","baja",2470.788782,"peninsula de yucatan","quintana roo","playa del carmen",20.6269,-87.0823
"tda playa del carmen faho juarez","21/06/2019","6",2019,1,"N.ZV8MNG","zte","baja",2470.788782,"peninsula de yucatan","quintana roo","playa del carmen",20.6269,-87.0823
"tda playa del carmen faho juarez","23/06/2019","6",2019,1,"N.ZV8MNG","zte","baja",2470.788782,"peninsula de yucatan","quintana roo","playa del carmen",20.6269,-87.0823
"tda playa del carmen faho juarez","29/06/2019","6",2019,1,"N.ZV8MNG","zte","baja",2470.788782,"peninsula de yucatan","quintana roo","playa del carmen",20.6269,-87.0823
"tda playa del carmen faho juarez","04/07/2019","7",2019,1,"N.ZV8MNG","zte","baja",2470.788782,"peninsula de yucatan","quintana roo","playa del carmen",20.6269,-87.0823
"tda playa del carmen faho juarez","05/07/2019","7",2019,1,"N.ZV8MDR","zte","baja",2302.044269,"peninsula de yucatan","quintana roo","playa del carmen",20.6269,-87.0823
"tda playa del carmen faho juarez","05/07/2019","7",2019,1,"N.ZV8MNG","zte","baja",2470.788782,"peninsula de yucatan","quintana roo","playa del carmen",20.6269,-87.0823
"tda playa del carmen faho juarez","05/07/2019","7",2019,1,"N.ZV8MPN","zte","baja",2053.666485,"peninsula de yucatan","quintana roo","playa del carmen",20.6269,-87.0823
"tda playa del carmen faho juarez","07/07/2019","7",2019,1,"N.ZV8MNG","zte","baja",2470.788782,"peninsula de yucatan","quintana roo","playa del carmen",20.6269,-87.0823
"tda plaza las americas","18/06/2019","6",2019,1,"N.ZTA521B","zte","baja",1067.680023,"centro sur","estado de mexico","metepec",19.25865,-99.62633
"tda plaza las americas","18/06/2019","6",2019,1,"N.ZTA521N","zte","baja",1141.366886,"centro sur","estado de mexico","metepec",19.25865,-99.62633
"tda plaza las americas","25/06/2019","6",2019,1,"N.ZTEA6NG","zte","baja",1285.629279,"centro sur","estado de mexico","metepec",19.25865,-99.62633
"tda plaza las americas","28/06/2019","6",2019,1,"N.ZV8MNG","zte","baja",2470.788782,"centro sur","estado de mexico","metepec",19.25865,-99.62633
"tda plaza real","04/06/2019","6",2019,1,"N.ZTA521B","zte","baja",1067.680023,"noreste","nuevo leon","monterrey",25.67951,-100.3503
"tda plaza real","04/06/2019","6",2019,1,"N.ZTA521N","zte","baja",1141.366886,"noreste","nuevo leon","monterrey",25.67951,-100.3503
"tda plaza real","10/06/2019","6",2019,1,"N.ZTA521N","zte","baja",1141.366886,"noreste","nuevo leon","monterrey",25.67951,-100.3503
"tda plaza real","06/07/2019","7",2019,1,"N.ZV8MNG","zte","baja",2470.788782,"noreste","nuevo leon","monterrey",25.67951,-100.3503
"tda plaza real","26/07/2019","7",2019,1,"N.ZV8MPN","zte","baja",2053.666485,"noreste","nuevo leon","monterrey",25.67951,-100.3503
"tda plaza real","13/10/2019","10",2019,1,"N.ZTA321G","zte","baja",702.2679312,"noreste","nuevo leon","monterrey",25.67951,-100.3503
"tda plaza real","15/10/2019","10",2019,1,"N.ZTA321A","zte","baja",662.8881076,"noreste","nuevo leon","monterrey",25.67951,-100.3503
"tda plaza real","15/10/2019","10",2019,1,"N.ZTA321G","zte","baja",702.2679312,"noreste","nuevo leon","monterrey",25.67951,-100.3503
"tda plaza real","15/10/2019","10",2019,1,"N.ZTA321G","zte","baja",702.2679312,"noreste","nuevo leon","monterrey",25.67951,-100.3503
"tda plaza real","17/10/2019","10",2019,1,"N.ZV8MNG","zte","baja",2470.788782,"noreste","nuevo leon","monterrey",25.67951,-100.3503
"tda plaza real","19/10/2019","10",2019,1,"N.ZTA321G","zte","baja",702.2679312,"noreste","nuevo leon","monterrey",25.67951,-100.3503
"tda plaza real","20/10/2019","10",2019,1,"N.ZTA321G","zte","baja",702.2679312,"noreste","nuevo leon","monterrey",25.67951,-100.3503
"tda plaza real","21/10/2019","10",2019,1,"N.ZTA321A","zte","baja",662.8881076,"noreste","nuevo leon","monterrey",25.67951,-100.3503
"tda plaza real","24/10/2019","10",2019,1,"N.ZTA321G","zte","baja",702.2679312,"noreste","nuevo leon","monterrey",25.67951,-100.3503
"tda plaza real","25/10/2019","10",2019,1,"N.ZTEA6PT","zte","baja",1003.404846,"noreste","nuevo leon","monterrey",25.67951,-100.3503
"tda plaza real","08/11/2019","11",2019,1,"N.ZTA521B","zte","baja",1067.680023,"noreste","nuevo leon","monterrey",25.67951,-100.3503
"tda plaza real","08/11/2019","11",2019,1,"N.ZTA521B","zte","baja",1067.680023,"noreste","nuevo leon","monterrey",25.67951,-100.3503
"tda plaza real","25/11/2019","11",2019,1,"N.ZTA521N","zte","baja",1141.366886,"noreste","nuevo leon","monterrey",25.67951,-100.3503
"tda plaza real","14/12/2019","12",2019,1,"N.ZTA521N","zte","baja",1141.366886,"noreste","nuevo leon","monterrey",25.67951,-100.3503
"tda plaza real","02/01/2020","1",2020,1,"N.ZTA521B","zte","baja",1067.680023,"noreste","nuevo leon","monterrey",25.67951,-100.3503
"tda plaza real","19/02/2020","2",2020,1,"N.ZTA521N","zte","baja",1141.366886,"noreste","nuevo leon","monterrey",25.67951,-100.3503
"tda plaza real","01/06/2019","6",2019,1,"N.OT5054S","zte","baja",589.9862229,"noreste","nuevo leon","monterrey",25.67951,-100.3503
"tda plaza real","10/06/2019","6",2019,1,"N.ZTA521B","zte","baja",1067.680023,"noreste","nuevo leon","monterrey",25.67951,-100.3503
"tda poza rica","03/06/2019","6",2019,1,"N.ZV8MNG","zte","baja",2470.788782,"golfo de mexico","veracruz","poza rica",20.57072,-97.4369
"tda poza rica","05/06/2019","6",2019,1,"N.ZV8MNG","zte","baja",2470.788782,"golfo de mexico","veracruz","poza rica",20.57072,-97.4369
"tda poza rica","07/06/2019","6",2019,1,"N.ZV8MNG","zte","baja",2470.788782,"golfo de mexico","veracruz","poza rica",20.57072,-97.4369
"tda poza rica","07/06/2019","6",2019,1,"N.ZV8MPN","zte","baja",2053.666485,"golfo de mexico","veracruz","poza rica",20.57072,-97.4369
"tda poza rica","07/06/2019","6",2019,1,"N.ZV8MPN","zte","baja",2053.666485,"golfo de mexico","veracruz","poza rica",20.57072,-97.4369
"tda poza rica","08/06/2019","6",2019,1,"N.ZV8MDR","zte","baja",2302.044269,"golfo de mexico","veracruz","poza rica",20.57072,-97.4369
"tda poza rica","20/06/2019","6",2019,1,"N.ZV8MNG","zte","baja",2470.788782,"golfo de mexico","veracruz","poza rica",20.57072,-97.4369
"tda poza rica","20/06/2019","6",2019,1,"N.ZV8MNG","zte","baja",2470.788782,"golfo de mexico","veracruz","poza rica",20.57072,-97.4369
"tda poza rica","01/07/2019","7",2019,1,"N.ZV8MDR","zte","baja",2302.044269,"golfo de mexico","veracruz","poza rica",20.57072,-97.4369
